"ID","string","score"
"R/5480e07dd9756e9e0a66d53bf702e","Laughing at how Santa came b4 Christmas. Finals must've gotten to him too. Poor Santa. ",0
"R/5474391379cd0f0d18a4f96c04ad5","Really sorry to the other residents of niagara",0
"R/5486ac1873ebd0f552d9b682904d5","Who wants to cuddle?",0
"R/54834e855401e45d34aba7d387557","Any takers?",0
"R/54814bc28fd48f7e092ea1830f579","Who's down to trade a smoke up for some brews?",0
"R/5485875e11723c13c3805a1eeeb2e","What time does kuhl gym open? ",0
"R/54886a51ec71f87f622750f7711e1","You know stress eating has gotten out of control when even your yoga pants are feeling too snug..",0
"R/548bdf5027d4b4733476748761ccf","All I want for Christmas is you is so not the same without the IB ",0
"R/547d0c9c38d0707a7f1dc11569b6d","Chicken waaaaannnnnngggsssss and burrrrrrr! ",0
"R/547110912a6120fead5a561d69748","any hot stong manly bdsm guys here? 👅💦🔥",0
"R/548a16ce6567b8942b36647d1fd4c","I assure you professor. Youve entered in all my grades at least two letters lower than they should be. ",0
"R/5484af78718f9cced5503b9758ac6","Anyone in Dr.Stone's intermediate micro class? Check out the homework she just posted. She is out of her fucking mind",0
"R/547503f2859b965c4bc71cf45e8a4","CANT STOP THE BUS #GOBBLE",0
"R/54750905284900596617090137197","The driver on the westbury bus is the shit 😍",0
"R/548ba53f829215b89287406606878","What party should I go to?",0
"R/548bf5ae9ea3949f8c7691a396747","Even porn hub is getting in the Christmas spirit. ",0
"R/547401c2e6601aaa4c7a1becc413b","I wonder how much the swisher sweets cost that he yapped. Bc the $3.50 I spent on a single dutchie the other day was an outright crime felt like I was being robbed. ",0
"R/54761989ee488d1660467638b6784","Kegger at lous",0
"R/54761b549e5588aff25e7c2adea11","Is the library open? I need to print something out. Can't find a computer/printer at the Union lol",0
"R/5480c7ff3191a492dca8cee5b95c2","Maybe it seemed like I finished my test quickly and confidently but no I just know when to quit",0
"R/54712dd06dcaf9de91f62e6cb4aa2","What time does letch close? ",0
"R/547ea9087b6142b6df403c1d17bca","Could use a quickie rn. Ladies hmu ",0
"R/5470e7d68bca4f49b8be99bdc9a05","Freshmen: just sneak your own microwave in. ",0
"R/547dedecdaaa51c50e7e0a4132b58","CAS would make a lot more money if they offered blowjobs on meal plan",0
"R/5487f0acea11d184d1eb64213e657","Write my HUMN essay so I know it's real ",0
"R/548921bd8c1f12a4e1b2c35ef852a","When I'm overtly stressed I get depressed. Add a someone who you thought you were good friends with confront you about wanting to end the friendship and you have one very broken student. ",0
"R/547503f2859b965c4bc71cf45e8a4","CANT STOP THE BUS #GOBBLE",0
"R/547e5165e52f0d18ce1e251e6f1b0","I'll admit it: I have yellow fever",0
"R/548cd6ee52c60e9663763a44b6ce9","Highest yakarma out there? What...20 thousand?",0
"R/54816479cf8e0b03c3ccf3ce311e3","I have  feeling for prack but she just brushes me of when I ask to hangout. Why can't you justnbe straight with me. I'm tired of feeling like a mistake with the one girl I've actually felt something 4",0
"R/548692b3c84123c040ec67c9b4488","I love the people at this school to pieces i care about yall so much",0
"R/54890bc353d3ce86585b9629d930b","I wonder if chicks have to check all 3 stalls in milne to take a shit",0
"R/54751db2488e31a66e80d328e69f8","Whats there to do tn??",0
"R/547502d5eb96d13e76fd3cf34b48c","Currently waiting for the professor to show. Here's to hoping he won't.",0
"R/54750905284900596617090137197","The driver on the westbury bus is the shit 😍",0
"R/5474c3bc8fc4ec9d56796706a9727","Why is no one yakking? ",0
"R/5476a33f80c005cdf804e2078c670","#whitelivesmatter ",0
"R/547506876896bd846302f38ea1df3","The day the yikyak died.",0
"R/5477e5f1e83c594f69f1acbb50739","I need to get a side bitch before I can worry about getting a main bitch #priorities",0
"R/54761989ee488d1660467638b6784","Kegger at lous",0
"R/54712ca8e3e124cfb4d234fd2e8a8","About to punch anybody who wrongs me in the throat. #OnEdge",0
"R/5475daceeea48a3e4792b3359dd74","Dedication is driving to work with a flat tire so you can get to work on time...",0
"R/548aadfc6581fda26f30a10b12cc9","I haven't slept since wed I'm pushing about 34 hours awake now",0
"R/5475daceeea48a3e4792b3359dd74","Dedication is driving to work with a flat tire so you can get to work on time...",0
"R/548072a55f6331912aeb20f1b0e8f","Should I have gone to theatre this morning? I probably could have used the review but it was so early/cold... ",0
"R/548a58b950b01d7e7fbecbdc3e7e3","Would you rather drink Snoop Dog's month old bong water or have a night of wild sexy with Rlk's baddest? ",0
"R/54854f68488ecdbddd3fef46e043f","Wutttt free coffee",0
"R/5472acd4c51b78a58f199db568194","Arson is a real blast",0
"R/54828671a71d9ebde1bee667baf1b","You lose 100% of the fun run races you don't play. ",0
"R/54899e6772eb844fc2090fd46cde9","Does anyone know where prof Yokoyama is?",0
"R/547e7382c7f70ba0491268275d8f0","Repost",0
"R/54820434e33ba56f87be710bdd032","Had to stop myself from laughing when I walked by the protest. Protesting in Geneseo will do absolutely nothing for the situation.",0
"R/5482cd3deb7edd2d599fd55e05874","I just had sexxxxxx and it felt so good (felt so good)",0
"R/5481def1d9afb508e270db334f2ff","everyone watch Rampage:Capital Punishment... it will wake you up",0
"R/5489f60e2957c5fcab025430afae5","When I'm writing a paper I am always so confident but once I get the grade for it..",0
"R/54815ccacb839a1c2ddd04662f432","Head 4 head ",0
"R/547f41e5ab45c63e7141e63193339","I couldn't do it. I was sitting right there on the ISC top floor and I couldn't jump. I wanted to but I couldn't. Now I'm sitting here and I can't even cut myself. I'm afraid of pain",0
"R/547ebe4c6c9a371c2fee48b5b5a51","Do lesbians watch straight porn like guys watch lesbian porn?",0
"R/54750feed2de1e2e42bf204097857","Lets get cocked!",0
"R/547fbcdb3e2febb83cd8d1dbb345e","I really need to take a stress poop but the bathrooms in Milne are too god damn busy for my poop shyness ",0
"R/54816aa7ddb05c8b261bddab6f4b0","alternate between wanting to see everyone and wanting my bed.",0
"R/5475eb6f3341a00cf9edd4b52876d","Where can I find a printer to print out my bus ticket? ",0
"R/547b151366a5c27f70407c8654284","I hate when I can't bring myself to do an important assignment just because of how excruciatingly easy it's going to be.",0
"R/547d5a657ae1fa844b95611bf9ce0","Waiting for everyone in your room to go to sleep so you can poop in peace ",0
"R/547503f2859b965c4bc71cf45e8a4","CANT STOP THE BUS #GOBBLE",0
"R/5481f4777c242840d6b046a8acd3f","Stop relying on race as a crutch for attention literally no one cares if you want racism to go away stop talking about it and go on with your life ",0
"R/54816d40b55fcbd7f0111a7fdbd51","Anyone up looking to kik?",0
"R/547588ca85d9ef42908d10c5e216e","Who's got weed in this bitch???  ",0
"R/5488451b0a7a34210fdc5e2508184","Love getting to the library early to snap the best room and not even study just watch envious nerds pass by. Jk I gotta go back to studying ",0
"R/54780ed7a302338edc02d1215b136","Townies really doing a poor job in picking up the yak-slack ever since the college kids left ",0
"R/548727de5a76557271a0d99f24eba","FUM IS CHUM",0
"R/5488ad4b13356da51096839c081a7","Ya boned me Tbone. Ya boned me good.",0
"R/547eb673799143abeb8ca7c859028","I'm kinda curious to know how many gallons I've cummed in my life ",0
"R/547281c34e2e29cf35fc25a0342d4","Does anyone know what happened to bank street",0
"R/5486bc3506f931bc96d0a1f35321e","If you were in love with your best friend And she turned you down once before Would you ever try again?",0
"R/54828b64d6f670c5cbcf9293e8200","How was everyone's day today",0
"R/54761989ee488d1660467638b6784","Kegger at lous",0
"R/548b98d9746035bb949d10b783cfc","Feeling stressed? Come get a free blowjob by me :) ",0
"R/548661b4b05dd66f57135da5438d1","I'm completely out of meal plan money and heading to letch. Someone with extra please buy me dinner?",0
"R/54815ccacb839a1c2ddd04662f432","Head 4 head ",0
"R/547154a2ced13b919c2887820d21b","Is a 3 way a 3 way If one person just watches? ",0
"R/54796ea30b456e975c068083b55da","I'd do anything to fuck you",0
"R/547a8b625549f03897aae58d44c2b","Take me back to buff",0
"R/5482b712eb962720c5506465dd85e","Any girl on south side wanna come cuddle ",0
"R/547fd36d14aacc35126aba4894226","WHAT THE FUCK?",0
"R/54750905284900596617090137197","The driver on the westbury bus is the shit 😍",0
"R/54865df52e11354ec326836791c3e","I'm secretly so glad that none of my friends are involved in the protest ",0
"R/547a837e75ad8958288bf73f0d8ee","Geneseo Yaks are weak sauce my friends ",0
"R/5473a0ac826a21d9aeeaa4274e7c5","After downloading yik yak it has become apparent as to why I have no friends.  Everything I say gets down voted. ",0
"R/54871f598c09b511fa23b1d9c7fc9","Anyone know what room pawlikowskis review is in?",0
"R/54761989ee488d1660467638b6784","Kegger at lous",0
"R/5475daceeea48a3e4792b3359dd74","Dedication is driving to work with a flat tire so you can get to work on time...",0
"R/54761989ee488d1660467638b6784","Kegger at lous",0
"R/54712ca8e3e124cfb4d234fd2e8a8","About to punch anybody who wrongs me in the throat. #OnEdge",0
"R/547e65b4ce3dd49df65e9ee7e17f7","How is upstairs Letch tonight?",0
"R/548942514378d537a6832785f6044","Has anyone here ever gotten academic probation?",0
"R/54854f68488ecdbddd3fef46e043f","Wutttt free coffee",0
"R/5486c3f104c46bd7853817a83a827","GIVE PEACE A CHANCE",0
"R/5471a7c0b46e1276ec8ccb70b41fb","Any ladies wanna have a good dicken right now?",0
"R/547fccc724395fa6014318ec4a065","Doing macho stuff just feels so natural to me.",0
"R/5474a13c41c8a169ce7d4abebc4cb","I really want to go to an AOD advocate and tell them I'm abusing jenkem",0
"R/548b7550a92b5d14281775396ae6f","I just want to feel normal",0
"R/5475daceeea48a3e4792b3359dd74","Dedication is driving to work with a flat tire so you can get to work on time...",0
"R/54896012225e156f2b26afede0a3b","Hello friends",0
"R/5477e5f1e83c594f69f1acbb50739","I need to get a side bitch before I can worry about getting a main bitch #priorities",0
"R/54761989ee488d1660467638b6784","Kegger at lous",0
"R/54867b68d9b307b8ceff0a0f11c96","Religion is the opiate of the masses. ",0
"R/5486b28a2983ea80e610d9f8ae2db","Rush DK if u r better than shit. Oh wait shit beats DK nice!",0
"R/54755de547ff68c5a64bfe40a0fe5","Might be stuck here until Thursday 💁🔫",0
"R/54713d10129c7a4df9f7ce45585e2","Idle Hour was crazy last night!",0
"R/547d3dcd78e7f3811bb191946aa7d","If I ignore all my problems they'll just all go away right?",0
"R/54876d32e6254ba695c4b556867d3","happy exams may the curve be ever in your favor ",0
"R/548aa3160456717a712511a39f051","I miss LikeALittle. The Omegle college chat thing just isn't the same.",0
"R/5483b7eccdce4db5816464052a3f3","So bored but also so lazy",0
"R/5474f1c35a1be3d265c58dd8cf60e","Things at geneseo go miraculously wrong..:",0
"R/547cede52e0f17c07f330a7f1c38c","This is why we don't wait until after break to do everything...",0
"R/5477e1d630b7d932840c09134ff59","how wanna fuck? (; ",0
"R/5477cb0845d2e9e02fcf972f4b556","Raise your hand if you're all alone in the meadows 🙋",0
"R/5487b8bda2b4fb0530bf707fc3d65","Got yellow fever where my sexy aznss @@@",0
"R/54732e2ddf71e2d094e93712a1599","why does it feel like spring!? ",0
"R/5472acd4c51b78a58f199db568194","Arson is a real blast",0
"R/548aa3160456717a712511a39f051","I miss LikeALittle. The Omegle college chat thing just isn't the same.",0
"R/5476b759d8839ea3c539eb7b2ee8b","Has anyone ever successfully met up with someone from a yak?",0
"R/5473c0851c12b8cc32648aad43b9c","I will always remember you. Thanks the laughter ",0
"R/5474b5d5549012b6413bfd63e235c","Password for quiz in geology?",0
"R/547e9a060fc54d8d95cf4b7294cbb","My pubes don't grow past a certain length. They just get thicker ",0
"R/5485f3d7b6b158e41fe424c2d75af","Just realized the laundry machine has buttons that say colors and whites because it's a racist bastard",0
"R/54712954af40594eb99dbede782a5","The update for yak is actually kinda cool",0
"R/5476b759d8839ea3c539eb7b2ee8b","Has anyone ever successfully met up with someone from a yak?",0
"R/5472bf77da45e028bd176bd84111d","It's times like these I just wanna stop existing",0
"R/548a93e912e638b81c6181ba8b794","The most fun activity I have assigned is to get someone pumped.",0
"R/547a4d4bbcc08f67d6c4210a5ad90","4 horny boys in wyoming",0
"R/54813794479b21e6f3c37c7129e91","So all of my friends are fucking insane. How should I go about finding new ones?",0
"R/5473eab9b74c268500ebc51c5e870","You can still view Geneseo yak over break because now you can save any peeks you want. But nobody will be here to yak so I'm disappointed 💀",0
"R/5488929a19b18a55f22ae33a7811b","I'm donezos",0
"R/5485875e11723c13c3805a1eeeb2e","What time does kuhl gym open? ",0
"R/5474eef9a6edfa1b0245260725316","Is anyone trying to get mangled tonight? ",0
"R/547eb29290074be0eae455573483a","Is it hard being a bicurious guy? I want to kinda know",0
"R/548bf71ebe118bdccc5c0b4657917","Statesmen was surprisingly good tonight. ",0
"R/5487f4f096f96575e6496f1e1a20f","I need to either study or go to sleep but I can't stop thinking about going home and seeing my cat",0
"R/5488ab67590ed3c932644a6f1589e","It stopped being egg nog like an hour ago...",0
"R/5485d1fb5a2a7d182783735430746","I still love you. Have fern in meunch",0
"R/5482465ea5eba1e02dc335041ae74","No napkin? Wipe cheeto hands on sandwich",0
"R/547f93a9041c5e9f532c9f03304dd","I once had to teach a communications major how to plot on an x y graph",0
"R/5471828fd306d5f504a5447a63a9e","When your friends cock block to the fullest. ..",0
"R/548a6218aa410dfd838034c6c108d","Senior year snap chat your ex boyfriends.",0
"R/548731c8cf10fa90d75b03e7b7d00","What is he selling? HES SELLING CHOCOLATE!",0
"R/54750905284900596617090137197","The driver on the westbury bus is the shit 😍",0
"R/5485707242b50a3b7b9c9c281d7d7","I have an exam in five hours. I should probably study",0
"R/5474f1c35a1be3d265c58dd8cf60e","Things at geneseo go miraculously wrong..:",0
"R/5482abaf84d1332be9fc96d1d1507","Can we get an after party going somewhere??",0
"R/5486b11605a2268979931e8056bdd","You know how you can tell hockey lost they raced to blow up yik yak to post anonymously about how they won the fight. keep yakking boys you know where DK lives. No ones hiding just waiting",0
"R/54801620860fcb14ff42dbb480647","When ppl hold the door from 500000 miles @8am and u gotta sprint those 500000 miles @8am <<<<<<<<<<<<",0
"R/547e66690b73ebbd4151e0e811747","I need a physics tutor. 10 dolla an hour",0
"R/5481e5444711abae012b4f15835ff","I literally hate my sorority. ",0
"R/548be31a5a4769fe11209eb7f4c76","Is FB messaging creepy?",0
"R/548cbde05f7bc2acde917ba81994e","I miss making straight As in 5th grade",0
"R/547581b95dfcb158743ab10937000","Townies are hilarious ",0
"R/5477e5f1e83c594f69f1acbb50739","I need to get a side bitch before I can worry about getting a main bitch #priorities",0
"R/547503f2859b965c4bc71cf45e8a4","CANT STOP THE BUS #GOBBLE",0
"R/547502f1ee605881c4396d6df3a64","Got to get that pre bus shit ",0
